Boulanger, Nicolas  Rédacteur
Boulanger, Octave
Boulanger, Patrick (1949-....)
Boulanger, Philippe (1933-....)  Editeur scientifique
Boulanger, Philippe (1970-....)
Boulanger, Philippe (1974-....)
Boulanger, Valérie
Boulard, Claude (19..-.... ; professeur)
Boulard, Jean-Claude (1943-....)
Boulard, Jocelyne
Boulard, Thierry  Directeur
Boulat, Alexandra (1962-....)
Boulat, Alexandra (1962-....)  Illustrateur
Boulat, Alexandra  Illustrateur
Boulat, Pierre (1924-1998)  Illustrateur
Boulay, Cyrille
Boulay, Cyrille  Collaborateur
Boulay, Jacques (19..-.... ; photographe)  Illustrateur
Boulay, Jacques  Illustrateur
Boulay, Jérémie  Collaborateur
Boulay, Roger (1943-....)  Directeur
Boulbès, Carole  Editeur scientifique
Boulbès, Denis (1946?-....)
Boulbet, Jean
Bouldouyre, Alain  Illustrateur
Bouleau, Gabrielle
Bouleau, Nicolas
Boulestreau, Georges
Boulet (19..-..... ; auteur de bandes dessinées)
Boulet, Jacques (1951-....)
Boulet, Louis (1927-....)
Boulet, Sylvie (1963-....)
Bouley, Elisabeth (1943-....)
Boulez, Jacques
Boulez, Pierre (1925-....)
Boulgakov, Mikhaïl Afanasievitch
Boulgakov, Mikhaïl Afanasievitch (1891-1940)
Boulhaïs, Nordine (1971-....)
Boulhol, Pascal
Boulhol, Véronique  Editeur scientifique
Boulic, Jean-Yves (1943-....)  Editeur scientifique
Boulier, Jean-François
Boulier, Serge (1961-....)
Boulin, Jean-Yves
Boullanger, Hervé
Boulle, Philippe  (19..-.... ; auteur de jeux de rôles)
Boulley, Thierry
Boullosa, Carmen (1954-....)
Boulmier, Daniel
Boulnois, Olivier  Directeur
Boulnois, Olivier  Editeur scientifique
Boulo, Yannick
Bouloch, Anne-Marie  Traducteur
Boulogne, Jacques (1945-....)  Editeur scientifique
Boulogne, Sabine  Traducteur
Boulongne, Sabine  Traducteur
Boulot, Pierre  Directeur
Bouloumié, Arlette  Directeur
Boulus, Sargon (1944-....)  Traducteur
Boumaza, Assia
Boumendil, Sylvia (1953-....)  Editeur scientifique
Bounan, Michel
Bounfour, Abdellah (1946-....)  Editeur scientifique
Boungou-Colo, Dimitri
Bounhoure, Jean-Paul  Directeur
Bounine, Ivan Alexeevitch (1870-1953)
Bounine-Cabalé, Jean (1923-....)
Bouniort, Jeanne  Traducteur
Bounoure, Annick
Bouquerel, Monique  Illustrateur
Bouquet, Alain
Bouquet, Alain  Traducteur
Bouquet, Béatrice  Rédacteur
Bouquet, Brigitte
Bouquet, Brigitte  Préfacier
Bouquet, Didier (1959-....)  Collaborateur
Bouquet, Monique (19..-.... ; linguiste)
Bouquet, Philippe (1937-....)
Bouquet, Philippe (1937-....)  Editeur scientifique
Bouquet, Philippe (1937-....)  Traducteur
Bouquet, Simon (1954-....)  Directeur
Bouquet, Simon (1954-....)  Editeur scientifique
Bouquet, Stéphane (1967-....)
Bouquiaux, Luc
Bouquillard, Jocelyn (1969-....)
Bouquillat, Florence (1963-....)
Bouquillon, Christian
Bour, AbdelWadud  Traducteur
Bour, Claude (19..-.... ; chef d'entreprise)
Bour, Danièle (1939-....)  Illustrateur
Bour, Laura (1964-....)  Illustrateur
Bourachot, Christophe  Editeur scientifique
Bouraoui, Nina (1967-....)
Bourassin, Catherine (1955-....)
Bourbeau, Philippe (19..-.... ; politologue)
Bourbeillon, Corinne  Traducteur
Bourbigot, Chantal
Bourbon Busset, Jacques de (1912-....)
Bourbon, Fabio (1962-....)
Bourbonnais, Régis
Bourcart, Jean-Christian (1960-....)  Illustrateur
Bourcet, Stéphane
Bourcier Yapp, Claudia  Editeur scientifique
Bourcier, Albert
Bourcier, Claudine (1856?-19..)
Bourcier, Marie-Hélène  Directeur
Bourdais, Jean-Claude (1949-....)  Préfacier
Bourdais, Michel
Bourdeau, Jean (1848-1928)  Traducteur
Bourdeau, Michel  Directeur
Bourdelas, Jean-Marie
Bourdelas, Laurent (1962-....)
Bourdet, Patrick  Illustrateur
Bourdet, Paul (19..-.... ; professeur de physique)
Bourdette Donon, Marcel
Bourdette, Claire
Bourdette, Claire  Collaborateur
Bourdette, Jean
Bourdette, Véronique  Traducteur
Bourdial, Isabelle (1961-....)  Directeur
Bourdial, Marthe
Bourdier, Jean (1932-....)  Traducteur
Bourdieu, Emmanuel
Bourdieu, Pierre (1930-2002)
Bourdieu, Pierre (1930-2002)  Editeur scientifique
Bourdil, Pierre-Yves (1947-....)
Bourdin, Dominique (1948-.... ; professeur de philosophie)
Bourdin, Dominique (1948-.... ; professeur de philosophie)  Directeur
Bourdin, Françoise (1952-....)
Bourdin, Joël (1938-....)  Rédacteur
Bourdin, Monique
Bourdin, Philippe (1961-....)  Editeur scientifique
Bourdin, Samuel
Bourdin-Revuz, Aymeric
Bourdin-Rousset, Françoise
Bourdon, Françoise (1953-....)
Bourdon, Jacques (1946-....)
Bourdon, Sylvia
Bourdon, Vincent (1972-....)
Bourdon, Viviane
Bourdonnais, Philippe
Bourdou, Sandrine  Editeur scientifique
Bourdrel, Philippe
Bouré, Philippe
Boure, Robert (1947-....)  Editeur scientifique
Boureau, François
Boureau, Michel (1946-....)
Bourée, Patrice (1943-....)
Bouregba, Alain (1956-....)
Bouregba, Alain (1956-....)  Directeur
Boureghda, Maya
Bourel, Michel (1920-....)
Bouret, Muriel (1967-....)  Illustrateur
Bouretz, Pierre
Bouretz, Pierre  Editeur scientifique
Bouretz-Izzo, Catherine (1960-....)  Illustrateur
Bourez, Annick  Directeur
Bourg, Dominique (1953-....)
Bourg, Dominique (1953-....)  Préfacier
Bourg, Lionel (1949-....)
Bourg, Marie-Claire (1951-....)
Bourgade, Brigitte (1964-....)  Collaborateur
Bourgain, Pascale
Bourgal-Andrique, Martine  Rédacteur
Bourgarel, Lucien (1925-....)
Bourgault, Marie
Bourgault, Pierrick (1961-....)
Bourgeade, Justin  (1895-1967)
Bourgeade, Pierre (1927-....)
Bourgeat, Jean Gaston (1864-19..)
Bourgeau, Vincent (1967-....)
Bourgeau, Vincent (1967-....)  Illustrateur
Bourgeois, Danie
Bourgeois, Didier (1953-....)
Bourgeois, Emmanuel (1969-....)
Bourgeois, Henri (1934-2001)
Bourgeois, Henri (1934-2001)  Adaptateur
Bourgeois, Henri (1934-2001)  Directeur
Bourgeois, Louis (1937-....)
Bourgeois, Louise (1563-1636)
Bourgeois, Luc  Directeur
Bourgeois, Muriel (1974-....)
Bourgeois, Paulette
Bourgeois, Paulette  Auteur adapté
Bourgeois, René (1935-....)
Bourgeois, Valérie  Traducteur
Bourgeois-Gironde, Sacha
Bourgeois-Gironde, Sacha  Editeur scientifique
Bourgeois-Puchot, Nicole
Bourges, Pierre (1927-....)
Bourget, Carine
Bourget, Jean
Bourgeyx, Claude (1943-....)
Bourgin, Georges (1879-1958)  Editeur scientifique
Bourgne, Robert  Editeur scientifique
Bourgoin, Stéphane
Bourgoing, Alexis
Bourgoing, Jacqueline de
Bourgois, Élisabeth
Bourgraff, Lydie
Bourguedieu, Christophe (1961-....)
Bourgueil, Georges  Editeur scientifique
Bourguet, Daniel (1946-....)
Bourguignon, Alain
Bourguignon, Annick
Bourguignon, Jean-Pierre (1947-....)
Bourguignon, Katherine Mary (1968-....)  Commissaire d'exposition
Bourguignon, Laurence  Directeur
Bourguignon, Philippe
Bourguinat, Nicolas
Bourgy, Aymar  Editeur scientifique
Bourhis-Pozzoli, Anne-Sophie  Collaborateur
Bourigault, Paul (1933-....)
Bourin, Monique (1944-....)  Directeur
Bourion, Christian
Bourjade-Larrieu, Suzanne
Bourjault, Alain  Directeur
Bourlès, Jean-Claude (1937-....)  Editeur scientifique
Bournac, Olivier (1885-19..)  Traducteur
Bournaud, Michel (1936-....)
Bournazel, Alain (1941-....)
Bournazel, Samuel
Bournelle, Julien
Bournérias, Marcel
Bourneton, Alain
Bourneton, Alain  Editeur scientifique
Bourneton, Alain  Préfacier
Bourneton, Dorine (1975-....)
Bouroche, Jean-Marie
Bouroche-Lacombe, Annik (1945-....)
Bourque, Reynald
Bourquelot, Françoise
Bourqui, Claude  Editeur scientifique
Bourquin, Laurent
Bourquin, Laurent  Directeur
Bourraux, Jacques (1936-....)  Illustrateur
Bourre, Jean-Paul
Bourre, Jean-Paul (1946-....)
Bourre, Jean-Paul (1946-....)  Editeur scientifique
Bourre, Jean-Paul (1946-....)  Traducteur
Bourre, Martine (1949-....)  Illustrateur
Bourrel, Anne
Bourrelier, Paul-Henri
Bourrez, Jean Marie
Bourriaud, Nicolas (1966?-....)
Bourrieau, Jean
Bourrier, Christian
Bourrier, Léon (1933-....)
Bourrier, Mathilde (1966-....)  Directeur
Bourrières, Michel
Bourrillon, Antoine
Bourrillon, Antoine  Directeur
Bourrinet, Jacques  Directeur
Bourrut Lacouture, Annette
Bours, Étienne
Bourseiller, Christophe (1957-....)
Bourseiller, Philippe  Illustrateur
Boursier-Mougenot, Ernest Jean-Pierre (1933-....)
Boursin, Jean-Louis (1937-....)  Directeur
Bourtayre, Frédéric
Bourvellec, Joseph
Boury, Éric  Traducteur
Bourykine, Anatoli  Illustrateur
Bourzat, Catherine
Bousac, Julien
Bouscasse, Dominique
Bouscasse, Jean-Marie  Collaborateur
Bouscayrol, René (1909-1991)
Bouslimi, Jaoued
Bousquet, Charlotte  Traducteur
Bousquet, Françoise (1938-....)
Bousquet, Jean (1946-....)
Bousquet, Jean (1948-....)
Bousquet, Jean-Marc
Bousquet, Marc
Bousquet, Patrick (1949-....)
Bousquet, Richard
Bousquet-Labouérie, Christine  Editeur scientifique
Bousria, Bouchta
Boussahba, Sophie  Illustrateur
Boussalaev, Pavel
Boussard, Jean-Marc (1937-....)  Directeur
Boussard, Luc (1946-....)
Boussard, Luc (1946-....)  Traducteur
Boussard, Sabine
Boussarie, Didier
Boussarock, Franck
Boussat, François  Directeur
Boussel, Pierre (1964-....)
Bousserouel, Hébri  Editeur scientifique
Bousserouel, Hébri  Traducteur
Boussuge, Micheline (1933-....)
Boustani, Carmen
Boutaleb, Abdelkader el-Mokhtar  Traducteur
Boutaleb, Hassane  Traducteur
Boutaleb, Mô
Boutan, Mila
Boutantin, Bruno
Boutantin, Céline  Directeur
Boutaric, Edgard (1829-1877)
Boutaudou, Sylvie
Boutavant, Marc
Boutavant, Marc  Illustrateur
Bouteiller, Marc  Directeur
Bouteiller, Marcelle
Boutel, Dominique  Editeur scientifique
Bouteleux, Corinne (1955-....)
Bouteloup, Jacques (1952-....)
Bouteloup, Philippe
Boutemy, Alice (1978-....)
Boutet, Annabelle
Boutet, Gérard
Boutet, Robert (1922-....)
Bouteveille, Alix
Bouteveille, Andrée-Laure  Illustrateur
Bouteville, Mylène  Rédacteur
Boutherin, Dominique
Bouthillon, Fabrice
Bouthinon-Dumas, Hughes  Editeur scientifique
Bouthors, Didier
Boutier, Bernard (19..-.... ; poète)
Boutier, Frédéric
Boutillier, Pierre
Boutillier, Sophie (1960-....)
Boutin, Christophe  Directeur
Boutinard Rouelle, Jean
Boutinet, Jacques (1946-....)
Boutinet, Jean-Pierre (1943-....)
Boutinet, Jean-Pierre (1943-....)  Préfacier
Boutinot, Jean-Marie (1937-....)
Boutmans, Eddy  Préfacier
Bouton d'or
Bouton, Pascale (1968-....)
Boutonnat, Pascal (1956-....)
Boutonnet-Le Turdu, Anne
Boutros-Ghali, Boutros (1922-....)
Boutros-Ghali, Boutros (1922-....)  Rédacteur
Boutry, Philippe  Editeur scientifique
Boutsindi, Patrick Serge (1968-....)
Boutteau-Brouard, Véronique
Boutter, Bernard
Bouttier, Pierre (1914-....)
Bouttier-Couqueberg, Catherine
Bouttier-Couqueberg, Catherine  Editeur scientifique
Bouvand, Félan (1980-....)  Rédacteur
Bouvard, André
Bouvard, André  Editeur scientifique
Bouvard, Catherine
Bouvard, Claude
Bouvard, Didier  Directeur
Bouvard, Manuel-Pierre
Bouvard, Martine
Bouvard, Patrick
Bouvard, Philippe (1929-....)
Bouvard, Philippe (1929-....)  Editeur scientifique
Bouvatier, Thomas
Bouveresse, Jacques (1940-....)
Bouveresse, Jacques (1940-....)  Directeur
Bouveret, Nelly
Bouvery, Samantha
Bouvet, Christian (1945-....)
Bouvet, Danielle
Bouvet, Laurent (19..-.... ; politologue)  Traducteur
Bouvet, Patrick (1962-....)
Bouvet, Sabine
Bouvet, Sylvain  Rédacteur
Bouvier Cavoret, Anne  Directeur
Bouvier Cavoret, Anne  Editeur scientifique
Bouvier, Alain (1943-....)
Bouvier, Anne-Marie (19..-.... ; professeur d'économie-gestion)
Bouvier, Annie (1948-....)
Bouvier, Guillaume
Bouvier, Isabelle (1970-....)
Bouvier, Jean-Christian  Traducteur
Bouvier, Jean-Claude (19..-.... ; linguiste)
Bouvier, Marianne  Traducteur
Bouvier, Michel (1945-....)
Bouvier, Nicolas (1929-1998)
Bouvier, Stéphane (19..-.... ; professeur)
Bouvier-Genaitay, Laëtitia
Bouvron, Anne-Marie  Traducteur
Bouvÿ, Guylaine  Editeur scientifique
Bouyer, Christian
Bouyer, Sylvain (19..-.... ; romancier)
Bouyer, Victor
Bouygard, Françoise  Directeur
Bouyssou, Jean  Traducteur
Bouyssy, Maïté  Préfacier
Bouzaher, Myriem  Traducteur
Bouzar, Dounia
Bouzar, Nadir (1917-1975)
Bouzar, Wadi
Bouzar, Wadi  Préfacier
Bouzard, Guillaume (1968-....)
Bouzat, Guilhem  Rédacteur
Bouzat, Luc (1956-....)  Illustrateur
Bouziani, Zoubir  Rédacteur
Bouzinac, Florence  Traducteur
Bouzou, Jean-Louis (1961-....)
Bovard-Gouffrant, Maia
Bovari, Christine
Bove, Emmanuel (1898-1945)
Bové, José (1953-....)
Bove, Laurent  Directeur
Bove, Laurent  Editeur scientifique
Bovet, Étienne (1940-....)  Collaborateur
Bovier, Lionel  Directeur
Boÿ, Jean (1937-....)  Rédacteur
Bowden, Mark (1951-...)
Bowen, Ann
Bowen, Elizabeth (1899-1973)
Bowen, Judith
Bowen, Peter (1939-....)
Bower, Angèle  Traducteur
Bowersock, Glen Warren (1936-....)
Bowles, Hamish
Box, Edgar (1925-....)
Boy, Armelle
Boy, Daniel
Boy, Laurence
Boy, Norbert
Boyard, Marie Clothilde  Illustrateur
Boyatzis, Richard
Boyce ,  Jim
Boyd, William (1952-....)
Boyd, William (1952-....)  Préfacier
Boyden, Matthew 
Boyé, Louis (1918-....)
Boyé, Michel (1946-....)
Boyé, Michel (1946-....)  Editeur scientifique
Boye, Pierre (1928-....)
Boyenga-Bofala, Frédéric
Boyer Rieuf, Marion (1964-....)
Boyer, Bruno (19..-.... ; professeur)
Boyer, Charles-Arthur
Boyer, Fabrice
Boyer, Florence  Traducteur
Boyer, Frédéric (1961-....)
Boyer, Henri (1946-....)  Directeur
Boyer, Hervé (1970-....)
Boyer, Marc Gabriel
Boyer, Martine (1948-....)
Boyer, Michel (19..-.... ; traducteur)  Traducteur
Boyer, Murielle (1962-....)
Boyer, Myriam (1978-....)
Boyer, Patrick (1951-....)
Boyer, Raymond (1925-....)  Editeur scientifique
Boyer, Régis (1932-....)
Boyer, Régis (1932-....)  Directeur
Boyer, Régis (1932-....)  Traducteur
Boyer, Rémi
Boyer, Robert (1943-....)  Préfacier
Boyer-Maurel, Pierre (1923-....)
Boyer-Runge, Cécile (19..-.... ; directrice éditoriale)  Directeur
Boyer-Runge, Cécile (19..-....)  Directeur
Boyer-Xambeu, Marie-Thérèse  Préfacier
Boyle, T. Coraghessan (1948-....)
Boys, Thomas Shotter (1803-1874)  Illustrateur
Boysson, Bernadette de  Collaborateur
Boysson, Bernadette de  Editeur scientifique
Boysson, Pascale de  Adaptateur
Boza, Alexandre  Collaborateur
Bozec, Hervé
Bozellec, Anne (1943-....)  Illustrateur
Bozier, Raymond (1950-....)
Bozier, Raymond (1950-....)  Traducteur
Bozon, Michel
Bozzetto, Roger (1937-....)
Bozzi, Élisabeth  Traducteur
Bozzi, Pénélope de (1968-....)
Braastad, Alain (1939-....)  Traducteur
Brabant-Hamonic, Juliette
Brabec Vilmin, Catherine  Collaborateur
Brabec, Dominique
Brac de La Perrière, Robert Ali
Brac, Virginie
Braca, Patrick
Bracewell, Michael (1958-....)
Brachet, Jacques (1946-....)
Braconnier, Alain
Braconnier, Brigitte (1962-....)
Braconnier, Stéphane
Bracquemond, Aude
Bracquemond, Félix (1833-1914)
Bracquemond, Marcel (1925?-....)
Bradbury, Ray (1920-....)
Braddon, Mary Elizabeth (1837-1915)
Bradel, Isabelle  Rédacteur
Bradel, Jean-Louis (1938-....)
Braden, Gregg
Bradfer, Alain
Bradford, Barbara Taylor
Bradley, Marion Zimmer (1930-1999)
Bradley, Marion Zimmer (1930-1999)  Editeur scientifique
Bradley, Steve
Bradu, Pascal
Brady, Joan
Braesch, Bernard (1947-....)  Illustrateur
Braester, Marlena
Braeuer, Luc (1970-....)
Braeuner, Gabriel (1948-....)
Braffort, Paul
Braga, José
Bragance, Anne
Braganti, Sophie
Brague, Rémi (1947-....)
Brahic, Mireille
Brahimi, Denise (1936-....)
Brahmatattwananda Saraswati  Traducteur
Brahmi, Linda
Braibant, Guy (1927-....)
Braillard, Philippe (1944-....)
Braillon, Georges
Brailovsky, Antonio Elio (1945-....)
Brain, Étienne
Brainard, Joe (1941-1994)
Braitberg, Jean-Moïse  Collaborateur
Braithwaite, Dougie  Illustrateur
Braj, Barbara
Bram, Christopher
Bramanti, Jean-Philippe  Illustrateur
Brambilla Choi, Mirella  Traducteur
Brami, Élisabeth (1952-....)
Brami, Émile (1950-....)
Brami, Émile (1950-....)  Préfacier
Brami, Gérard
Brami, Maïa
Bramly, Rosine
Bramoullé, Mickaël  Collaborateur
Bramoullé, Yves (1938-....)
Bramwell, Martyn
Bran (1976-....)  Illustrateur
Brana, Pierre (1933-....)  Rédacteur
Brana, Sophie  Directeur
Branca, Anne-Marie
Branca, Éric
Brancaleoni, Emmanuel
Brancati, Vitaliano (1907-1954)
Brancato, Roch (1931-....)
Brancion, Henri de
Brancq, Isabel
Brand, Denis
Brand, Fiona
Brand, Gérard  (19...-....  ; psychologue)
Brandeis, Pierre  Traducteur
Brandily, Katell
Brandler, Gotthard  Postfacier
Brandon (1971-....)
Brandstetter, Marianne
Brane, André (1914-1998)
Branford, Henrietta (1946-....)
Branger, Jean-Christophe  Directeur
Branger, Michèle
Branlard, Jean-Paul
Brannens, Jeanne
Brant, Kylie
Branthome, Thomas
Braquilanges, Ghislaine de
Brard, Nicolas
Brard, Véronique  Rédacteur
Brard, Yves
Bras, Michel (1946-....)
Bras, Sébastien
Brasel, Georges  Traducteur
Brasey, Edouard (1954-....)
Brashares, Ann
Brasme, Anne-Sophie (1984-....)
Brasme, Pierre (1949-....)
Brass, Philippe (1966-....)
Brass-Van der Straeten, Nadine (1955-....)  Illustrateur
Brassat, Bernard
Brassel, Domenica  Editeur scientifique
Brassens, Georges (1921-1981)
Brasseur, Gaël  Illustrateur
Brasseur, Gérard (1947-....)
Brasseur, Jérôme (1970-....)  Illustrateur
Brasseur, Marcel
Brasseur, Philippe
Brasseur, Pierre (1974-....)
Brassié, Anne
Bratosin, Stefan (1957-....)
Brau, Pascal (1969-....)
Brau-Antony, Stéphane (1961-....)
Braud, François (1964-....)
Braud, Philippe (1941-....)
Braud, Xavier (19..-.... ; docteur en droit)
Braudel, Françoise  Traducteur
Brault, Rémi  Directeur
Brault, Yoann  Editeur scientifique
Brauman, Rony (1950-....)  Préfacier
Braun, André  Collaborateur
Braun, Charles (1820-1877)
Braun, Claude (1935-....)
Braun, Gabriel (1960-....)
Braun, Jacques (1934-....)
Braun, Lilian Jackson (1916-....)
Braun, Lucien (1923-....)  Editeur scientifique
Braun, Suzanne (19..-.... ; historienne d'art)
Braun-Vega, Herman (1933-....)
Brauner, Alfred (1910-2002)
Brauner, Françoise
Braunger, Manfred
Braunstein, Mercedes (1949-....)
Braunstein-Silvestre, Florence
Bravard-Thévenet, Hélène
Bravermann, Léopold
Bravi, Soledad (1965-....)
Bravi, Soledad (1965-....)  Illustrateur
Bravo Aguiar, Maria E. (1927-....)
Bravo, Émile
Bravo-Maza, Thomas  Collaborateur
Braxmeyer, Nicole  Rédacteur
Bray, Jennifer (19..-.... ; administrateur de réseaux)
Brayfield, Celia
Brayne, Stephen  Illustrateur
Braz, Philippe (1959-....)
Braz, Philippe (1959-....)  Directeur
Braz, Roger (1940-....)
Brazao, Olivier  Illustrateur
Brazelton, Terry Berry (1918-....)
Brea, Antoine (1975-....)
Bréal, Auguste (1869-....?)
Bréal, Michel (1832-1915)
Bréant, Jean-Marie  Directeur
Bréard, Richard
Brebel, Sébastien
Brébisson, Guillaume de  Traducteur
Brécard, Jacques  Traducteur
Brécard, Rozenn (1974-....)  Illustrateur
Brecher, Samuel
Brechet, Yves
Brechignac, François  Directeur
Bréchot, Jeanne-Marie
Brecht, George (1925-....)
Brécourt-Villars, Claudine
Brécourt-Villars, Claudine  Editeur scientifique
Bredèche, Jacques (1928?-....)
Bredin, Jean-Denis (1929-....)
Bredin, Jean-Denis (1929-....)  Préfacier
Brée, Abel
Breen, Christopher
Breen, Emmanuel  Directeur
Breen, Katie
Breerette, Geneviève
Breese, Pierre
Breffort, Cécile  Traducteur
Breffort, Dominique
Bregeault-Tariel, Jacqueline
Brégeon, Jean-Joël
Bregnard, Michel
Brégou, Alphonse (1922-....)
Breguet, Emmanuel (1962-....)
Breguet, Georges  Directeur
Breguet, Pierre
Bréhant, Cécile
Bréhéret, Richard
Bréhier, Hélène  Illustrateur
Bréhinier, Guy  Illustrateur
Brehony, Kathleen
Breillat, Dominique
Breitenbach, Frantz
Breitenbach, Michael
Breitman, George (1916-1984)  Editeur scientifique
Brejon de Lavergnée, Barbara (1957-....)  Collaborateur
Bréjoux, Jean (....-1984)  Traducteur
Brekilien, Yann (1920-....)
Brekilien, Yann (1920-....)  Illustrateur
Brélian-Djahanshahi, Frouzandéh  Traducteur
Brem, Jean de (1935-1963)
Brem, Martin (1963-....)
Brémaud, Anne
Brémaud, Frédéric
Brémaud, Pierre
Brembilla, Giovanni  Editeur scientifique
Brémond, Élisabeth
Brémond, Greg
Brémond, Janine
 Brémond-Gignac ,  Dominique  Traducteur
Brenac, Thierry  Rédacteur
Brendan, Mary
Brendel, Alfred (1931-....)
Brender, Anton (1947-....)
Brenifier, Oscar
Breniquet, Catherine  Editeur scientifique
Brennan, Maeve (1917-1993)
Brenneis, Lisa
Brenner, Emmanuel  Directeur
Brenner, Jacques (1922-....)
Brenner, Jacques (1922-....)  Préfacier
Brenner, Paul (1953-....)
Brenon, Anne
Brenot, Georges (193.?-.... ; chirurgien)
Brenot, Philippe (1948-....)
Brenot-Jalby, Michèle (1950-....)
Brentchaloff, Daniel  Editeur scientifique
Brenus de Mellum
Bréon, Emmanuel
Brèque, Jean-Daniel  Traducteur
Bres, Isabelle (1966-....)  Traducteur
Brès, Michel (1947-....)  Adaptateur
Brès, Yvon
Bresc, Henri (1939-....)  Directeur
Bresc, Louis de
Bresc-Bautier, Geneviève (194.-....)
Bresciani, Hélène (1942-....)
Brésin, Serge  Traducteur
Bresner, Lisa (1971-....)
Bresner, Lisa (1971-....)  Traducteur
Bressande, Yve
Bressaud, Michel  Traducteur
Bressolette, Claude
